Unnamed: 0,index,user_id,emoji_sentence,char_count,cluster,sentence,gender_labels,sentiment_labels,emotion_labels,age_labels,stance_labels,is_duplicate,predicted_emojis,predicted_sentence,gender_logits,sentiment_logits,emotion_logits,age_logits,stance_logits,predicted_pure_emojis,predicted_pure_sentence,real_emojis
3654,8058,3c29f8a6107f9f319467aa87749da2f7,"❤️ This!!! We are the Sheep Dog, Republicans are the Coyote and the Democrats are the Sheep 😂",93,8," This!!! We are the Sheep Dog, Republicans are the Coyote and the Democrats are the Sheep ",male,positive,happiness,adult,none,True,"🐺🐑🐺 (Wolf, Sheep, Wolf) This emoji sequence represents the context by symbolizing the Sheep Dog (Republicans) as the first wolf, the Sheep (Democrats) as the sheep, and the Coyote (Republicans again, in a different role) as the second wolf."," This!!! We are the Sheep Dog, Republicans are the Coyote and the Democrats are the Sheep  🐺🐑🐺 (Wolf, Sheep, Wolf) This emoji sequence represents the context by symbolizing the Sheep Dog (Republicans) as the first wolf, the Sheep (Democrats) as the sheep, and the Coyote (Republicans again, in a different role) as the second wolf.",male,neutral,anger,adult,none,🐺🐑🐺," This!!! We are the Sheep Dog, Republicans are the Coyote and the Democrats are the Sheep  🐺🐑🐺",❤😂
3655,6666,d4e28b2a35f6ea569efc4f6710e586d4,"Offering private coaching and VoD Review for all roles and elo's, DM's open for more information 💪",98,8,"Offering private coaching and VoD Review for all roles and elo's, DM's open for more information ",male,positive,happiness,adult,none,False,"🎓📺💬 (Knowledge, Video, Speech Bubble)","Offering private coaching and VoD Review for all roles and elo's, DM's open for more information  🎓📺💬 (Knowledge, Video, Speech Bubble)",male,neutral,happiness,adult,none,🎓📺💬,"Offering private coaching and VoD Review for all roles and elo's, DM's open for more information  🎓📺💬",💪
3656,10757,c09e7c3c110b03f4511f803fea23c5cc,"It's okay Shane, don't sleep youre only in work at 12 👍",55,8,"It's okay Shane, don't sleep youre only in work at 12 ",male,positive,happiness,teen,none,False,🤗💤🕒,"It's okay Shane, don't sleep youre only in work at 12  🤗💤🕒",female,neutral,happiness,teen,none,🤗💤🕒,"It's okay Shane, don't sleep youre only in work at 12  🤗💤🕒",👍
3657,3655,dd1c599811655a739980cf0ea95e10ab,This reminds me of the episode of the inbetweeners where Simon had his balls out during the fashion show 😂 #cbb #cbbuk,118,8,This reminds me of the episode of the inbetweeners where Simon had his balls out during the fashion show  #cbb #cbbuk,male,positive,happiness,teen,none,False,"👦👖💦 (Simon, fashion show, exposed)","This reminds me of the episode of the inbetweeners where Simon had his balls out during the fashion show  #cbb #cbbuk 👦👖💦 (Simon, fashion show, exposed)",male,neutral,happiness,teen,none,👦👖💦,This reminds me of the episode of the inbetweeners where Simon had his balls out during the fashion show  #cbb #cbbuk 👦👖💦,😂
3658,9977,ee7cc681cc1dcb5d3f8821caf1d7a52d,Cabaye for CYL and push Puncheon further forward please Alan...Tomkins for Delaney too 👍🏻 #cpfc,95,8,Cabaye for CYL and push Puncheon further forward please Alan...Tomkins for Delaney too  #cpfc,male,positive,happiness,adult,favor,False,"🏃‍♂️🔝💥 (Cabaye for CYL and push Puncheon further forward please Alan)

👋🔄🏴‍��BY (Tomkins for Delaney too)

#cpfc (Crystal Palace Football Club)","Cabaye for CYL and push Puncheon further forward please Alan...Tomkins for Delaney too  #cpfc 🏃‍♂️🔝💥 (Cabaye for CYL and push Puncheon further forward please Alan)

👋🔄🏴‍��BY (Tomkins for Delaney too)

#cpfc (Crystal Palace Football Club)",male,neutral,surprise,adult,favor,🏃♂🔝💥👋🔄🏴,Cabaye for CYL and push Puncheon further forward please Alan...Tomkins for Delaney too  #cpfc 🏃♂🔝💥👋🔄🏴,👍🏻
3659,3053,d70d7bdb57655bbfecb91e2755a1093d,"ah well, #lfc first team let you down big time yday too my friend! 😜😂",69,8,"ah well, #lfc first team let you down big time yday too my friend! ",male,neutral,happiness,teen,none,False,😞💔🔴💔,"ah well, #lfc first team let you down big time yday too my friend!  😞💔🔴💔",male,negative,sadness,teen,none,😞💔🔴💔,"ah well, #lfc first team let you down big time yday too my friend!  😞💔🔴💔",😜😂
3660,6631,2ff41b5f4fbb9cc440f4fe15fe558a35,Doubt ye mean it lads 😂,23,8,Doubt ye mean it lads ,male,neutral,happiness,teen,none,True,"😕🤨😮 (Doubtful, confused, surprised)","Doubt ye mean it lads  😕🤨😮 (Doubtful, confused, surprised)",male,negative,surprise,teen,none,😕🤨😮,Doubt ye mean it lads  😕🤨😮,😂
3661,9771,17869472c3c23b1bddb60c4b11a9aa79,and hearts have another penalty too 😉,37,8,and hearts have another penalty too ,male,neutral,happiness,teen,none,True,"🏃‍♂️💔💔🏆 (Running, Broken Heart, Broken Heart, Trophy) - This sequence suggests the effort put in, the disappointment of losing, and the trophy symbolizing the penalty of another lost opportunity or victory.","and hearts have another penalty too  🏃‍♂️💔💔🏆 (Running, Broken Heart, Broken Heart, Trophy) - This sequence suggests the effort put in, the disappointment of losing, and the trophy symbolizing the penalty of another lost opportunity or victory.",male,negative,sadness,teen,none,🏃♂💔💔🏆,and hearts have another penalty too  🏃♂💔💔🏆,😉
3662,15011,351d27b8aa285cb98aca951d9e0b1c42,living the dream😎,17,8,living the dream,male,positive,happiness,teen,none,False,🌟🌴💃,living the dream 🌟🌴💃,female,positive,happiness,teen,none,🌟🌴💃,living the dream 🌟🌴💃,😎
3663,11974,d63f26dac366fbb195e37b7f181133df,Lets see what ya got young lads 👏🏻💪🏻 #lufc,42,8,Lets see what ya got young lads  #lufc,male,positive,happiness,teen,none,False,💥🔵⚽️,Lets see what ya got young lads  #lufc 💥🔵⚽️,male,positive,happiness,teen,none,💥🔵⚽,Lets see what ya got young lads  #lufc 💥🔵⚽,👏🏻💪🏻
3664,2588,da07214a8d60d53ab16965f69942be13,Thanks to  for our new Soundbar and sub.....I can now drown out my neighbours 'band practice' with deep bass notes all evening👍🏻,128,8,Thanks to  for our new Soundbar and sub.....I can now drown out my neighbours 'band practice' with deep bass notes all evening,male,positive,happiness,adult,favor,False,"🙏🏼🎶🔊 (Thank you, music, volume)","Thanks to  for our new Soundbar and sub.....I can now drown out my neighbours 'band practice' with deep bass notes all evening 🙏🏼🎶🔊 (Thank you, music, volume)",female,positive,happiness,adult,none,🙏🏼🎶🔊,Thanks to  for our new Soundbar and sub.....I can now drown out my neighbours 'band practice' with deep bass notes all evening 🙏🏼🎶🔊,👍🏻
3665,4606,934084c3564245c8a9140f492bd69785,Productive day .. 7day plan 💪🏻👌🏻 #feelingpositive,49,8,Productive day .. 7day plan  #feelingpositive,male,positive,happiness,teen,none,False,📝📈🎉,Productive day .. 7day plan  #feelingpositive 📝📈🎉,female,positive,happiness,adult,none,📝📈🎉,Productive day .. 7day plan  #feelingpositive 📝📈🎉,💪🏻👌🏻
3666,10610,292cb789cdc456ab66b60350bf09568,yes it massive and even bigger with the referb 😬,48,8,yes it massive and even bigger with the referb ,male,neutral,surprise,teen,none,False,"🔝💥📈 (Massive, explosive, growing)","yes it massive and even bigger with the referb  🔝💥📈 (Massive, explosive, growing)",male,positive,happiness,teen,favor,🔝💥📈,yes it massive and even bigger with the referb  🔝💥📈,😬
3667,13833,d770f33b22c97c98c16c5cdba843129b,Bring on the Hibees. ❤⚽,23,8,Bring on the Hibees. ,male,positive,happiness,teen,none,False,"🏆🔵⚽️ (Trophy, Blue, Soccer Ball)","Bring on the Hibees.  🏆🔵⚽️ (Trophy, Blue, Soccer Ball)",male,positive,happiness,teen,none,🏆🔵⚽,Bring on the Hibees.  🏆🔵⚽,❤⚽
3668,13036,fe8047a376d2b33cf2806821e373aec5,"🔴 AUSTRALIA'S ELINCHROM GEAR SELFIE COMP 🔴
Win uptown $5000 Elinchrom equipment --&gt; …",88,8," AUSTRALIA'S ELINCHROM GEAR SELFIE COMP 
Win uptown $5000 Elinchrom equipment --&gt; …",male,positive,happiness,teen,none,False,"🇦🇺📸💰🎉

Explanation:

1. 🇦🇺 - Australia flag, as the competition is in Australia.
2. 📸 - Camera, as the prize is photography equipment.
3. 💰 - Money bag, as the prize is worth $5000.
4. 🎉 - Party popper, to express excitement about winning the competition."," AUSTRALIA'S ELINCHROM GEAR SELFIE COMP 
Win uptown $5000 Elinchrom equipment --&gt; … 🇦🇺📸💰🎉

Explanation:

1. 🇦🇺 - Australia flag, as the competition is in Australia.
2. 📸 - Camera, as the prize is photography equipment.
3. 💰 - Money bag, as the prize is worth $5000.
4. 🎉 - Party popper, to express excitement about winning the competition.",female,positive,happiness,teen,none,🇦🇺📸💰🎉🇦🇺📸💰🎉," AUSTRALIA'S ELINCHROM GEAR SELFIE COMP 
Win uptown $5000 Elinchrom equipment --&gt; … 🇦🇺📸💰🎉🇦🇺📸💰🎉",🔴🔴
3669,13520,286796535f259c5ab1cb72efa70bab0e,what day do you arrive in Cheltenham? I'll be there around 3pm Monday. I'll meet ya for a pint 👍🏻,97,8,what day do you arrive in Cheltenham? I'll be there around 3pm Monday. I'll meet ya for a pint ,male,positive,happiness,adult,none,False,🚌🕛🍺,what day do you arrive in Cheltenham? I'll be there around 3pm Monday. I'll meet ya for a pint  🚌🕛🍺,male,positive,happiness,adult,none,🚌🕛🍺,what day do you arrive in Cheltenham? I'll be there around 3pm Monday. I'll meet ya for a pint  🚌🕛🍺,👍🏻
3670,1763,bafce849bf00cb960d351a316a1f49b3,That's where we make all them 🤑🤑🤑 #notaproblemforme,51,8,That's where we make all them  #notaproblemforme,male,positive,happiness,teen,none,True,"💃💼😃 (Dancing Woman, Briefcase, Grinning Face)","That's where we make all them  #notaproblemforme 💃💼😃 (Dancing Woman, Briefcase, Grinning Face)",female,positive,happiness,teen,none,💃💼😃,That's where we make all them  #notaproblemforme 💃💼😃,🤑🤑🤑
3671,8336,414838fe6c4d2d03ba30f2f901c1152e,"Swansea, Hull and Boro all to be relegated this season ⤵️ #motd",63,8,"Swansea, Hull and Boro all to be relegated this season  #motd",male,negative,sadness,adult,none,False,"💔🔵🔵🔴🔵🔵🔴🔵🔵🔴 (Swansea, Hull, and Boro represented by their club colors, with the relegation symbolized by the downward arrow emoji 🔵🔴 for each team)","Swansea, Hull and Boro all to be relegated this season  #motd 💔🔵🔵🔴🔵🔵🔴🔵🔵🔴 (Swansea, Hull, and Boro represented by their club colors, with the relegation symbolized by the downward arrow emoji 🔵🔴 for each team)",male,negative,sadness,adult,against,💔🔵🔵🔴🔵🔵🔴🔵🔵🔴🔵🔴,"Swansea, Hull and Boro all to be relegated this season  #motd 💔🔵🔵🔴🔵🔵🔴🔵🔵🔴🔵🔴",
3672,12947,91f514e798ff8b17e2a456a6a3f288df,Finally got some  updates happening. Third world internet problems 🙏🏼,69,8,Finally got some  updates happening. Third world internet problems ,male,neutral,happiness,adult,none,False,"🎉📱🔄 (Party Popper, Mobile Phone, Rotating Light)","Finally got some  updates happening. Third world internet problems  🎉📱🔄 (Party Popper, Mobile Phone, Rotating Light)",male,positive,happiness,teen,none,🎉📱🔄,Finally got some  updates happening. Third world internet problems  🎉📱🔄,🙏🏼
3673,11129,3e46a067f7fd0504e4d8501c884a81d9,"Hey Kasey, great to be here at #valvolineraceway Sydney, seeing you back again for USA vs Australia, World Series Sprintcars🇺🇸🇦🇺",128,8,"Hey Kasey, great to be here at #valvolineraceway Sydney, seeing you back again for USA vs Australia, World Series Sprintcars",male,positive,happiness,adult,none,False,"🇦🇺🏎️🎉 (Australia flag, racing car, party popper)","Hey Kasey, great to be here at #valvolineraceway Sydney, seeing you back again for USA vs Australia, World Series Sprintcars 🇦🇺🏎️🎉 (Australia flag, racing car, party popper)",male,positive,happiness,adult,none,🇦🇺🏎🎉,"Hey Kasey, great to be here at #valvolineraceway Sydney, seeing you back again for USA vs Australia, World Series Sprintcars 🇦🇺🏎🎉",🇺🇸🇦🇺
3674,19871,5d3efd07fa5b50e0fa037f5d54243d8f,Drop dead gorgeous SL parked up 😍  #230SL #instacar #carspotting #london #mer…,78,8,Drop dead gorgeous SL parked up   #230SL #instacar #carspotting #london #mer…,male,positive,happiness,teen,none,False,"💫🚗🌆 (Shining star, car, cityscape)","Drop dead gorgeous SL parked up   #230SL #instacar #carspotting #london #mer… 💫🚗🌆 (Shining star, car, cityscape)",female,positive,happiness,teen,none,💫🚗🌆,Drop dead gorgeous SL parked up   #230SL #instacar #carspotting #london #mer… 💫🚗🌆,😍
3675,447,985a17dac0110fb26169f2ae7d6ca3a4,I could do some damage with one of those on 😂,45,8,I could do some damage with one of those on ,male,positive,happiness,teen,none,False,💥🥊😈,I could do some damage with one of those on  💥🥊😈,male,positive,anger,teen,none,💥🥊😈,I could do some damage with one of those on  💥🥊😈,😂
3676,4725,a6511a34391fb48ec11cbc262020e41c,Game on 🏉 👍 7/7 #lovewalesrugby  #SixNations,44,8,Game on   7/7 #lovewalesrugby  #SixNations,male,positive,happiness,teen,favor,False,🏉🏴󠁧󠁢󠁷󠁬󠁳󠁿🎉,Game on   7/7 #lovewalesrugby  #SixNations 🏉🏴󠁧󠁢󠁷󠁬󠁳󠁿🎉,male,positive,happiness,teen,none,🏉🏴🎉,Game on   7/7 #lovewalesrugby  #SixNations 🏉🏴🎉,🏉👍
3677,8338,414838fe6c4d2d03ba30f2f901c1152e,What a save that is from  He has had his critics but he seems to be getting better and better #gku 🙌🏻⚽🔥🇮🇪 Ireland's number 1,124,6,What a save that is from  He has had his critics but he seems to be getting better and better #gku  Ireland's number 1,male,positive,happiness,adult,favor,False,"🤯🔝🚀

Explanation:

1. 🤯 - Expresses amazement or disbelief, representing the impressive save.
2. 🔝 - Represents the number one, symbolizing Ireland's number 1.
3. 🚀 - Symbolizes progress or improvement, reflecting the player's growing abilities despite having faced critics. The hashtag #gku (Growing KU, a common abbreviation for Gaelic Kick Up) further supports this interpretation.","What a save that is from  He has had his critics but he seems to be getting better and better #gku  Ireland's number 1 🤯🔝🚀

Explanation:

1. 🤯 - Expresses amazement or disbelief, representing the impressive save.
2. 🔝 - Represents the number one, symbolizing Ireland's number 1.
3. 🚀 - Symbolizes progress or improvement, reflecting the player's growing abilities despite having faced critics. The hashtag #gku (Growing KU, a common abbreviation for Gaelic Kick Up) further supports this interpretation.",male,positive,happiness,teen,favor,🤯🔝🚀🤯🔝🚀,What a save that is from  He has had his critics but he seems to be getting better and better #gku  Ireland's number 1 🤯🔝🚀🤯🔝🚀,🙌🏻⚽🔥🇮🇪
3678,352,2a678ec17e7b401a0684d261bc89d29a,"Heh, clever 😅 Young Thug doesn't show up to a video shoot, the co-director improvises and makes this music video:",113,8,"Heh, clever  Young Thug doesn't show up to a video shoot, the co-director improvises and makes this music video:",male,positive,happiness,teen,none,False,😜💡🎥,"Heh, clever  Young Thug doesn't show up to a video shoot, the co-director improvises and makes this music video: 😜💡🎥",female,positive,happiness,teen,none,😜💡🎥,"Heh, clever  Young Thug doesn't show up to a video shoot, the co-director improvises and makes this music video: 😜💡🎥",😅
